Date,Cash,Invested,Total,Positions,Peak,Drawdown,Daily_Return
2023-05-31,40554.11019897461,638081.7346191406,678635.8448181152,5,678635.8448181152,0.0,0.009174933278453201
2023-06-01,40554.11019897461,630889.9038085938,671444.0140075684,5,678635.8448181152,-0.010597481499779009,-0.010597481499779016
2023-06-02,40554.11019897461,634187.9672851562,674742.0774841309,5,678635.8448181152,-0.005737638770065209,0.0049118964615944005
2023-06-05,40554.11019897461,639934.0617675781,680488.1719665527,5,680488.1719665527,0.0,0.008515986588307989
2023-06-06,40554.11019897461,640290.3752441406,680844.4854431152,5,680844.4854431152,0.0,0.000523614503882941
2023-06-07,40554.11019897461,646072.640625,686626.7508239746,5,686626.7508239746,0.0,0.00849278433546563
2023-06-08,40554.11019897461,646660.4814453125,687214.5916442871,5,687214.5916442871,0.0,0.0008561286311770111
2023-06-09,307435.21322631836,392687.33740234375,700122.5506286621,3,700122.5506286621,0.0,0.018783010636445274
2023-06-12,258319.69076538086,439553.49462890625,697873.1853942871,3,700122.5506286621,-0.0032128164310022923,-0.003212816431002241
2023-06-13,211471.3728942871,494814.43310546875,706285.8059997559,3,706285.8059997559,0.0,0.012054655174515316
2023-06-14,61901.6008605957,643973.7066040039,705875.3074645996,5,706285.8059997559,-0.0005812073974432836,-0.000581207397443273
2023-06-15,13466.240692138672,694445.5092773438,707911.7499694824,5,707911.7499694824,0.0,0.002884989010590866
2023-06-16,35439.9274597168,681426.4230957031,716866.3505554199,6,716866.3505554199,0.0,0.012649317639272795
2023-06-19,17489.38851928711,696385.6901855469,713875.078704834,5,716866.3505554199,-0.004172705063179956,-0.0041727050631799045
2023-06-20,17489.38851928711,693148.7897949219,710638.178314209,5,716866.3505554199,-0.008688052154192228,-0.004534267250927981
2023-06-21,17489.38851928711,696487.0251464844,713976.4136657715,5,716866.3505554199,-0.004031346829725439,0.0046975176023915655
2023-06-22,17489.38851928711,688010.2270507812,705499.6155700684,5,716866.3505554199,-0.015856142468599267,-0.011872658442847794
2023-06-23,17489.38851928711,688618.1560058594,706107.5445251465,5,716866.3505554199,-0.015008105795365672,0.0008616999097681433
2023-06-26,55521.417572021484,662454.3403320312,717975.7579040527,4,717975.7579040527,0.0,0.016807940193993565
2023-06-27,55521.417572021484,660640.7763671875,716162.193939209,4,717975.7579040527,-0.002525940388486079,-0.002525940388486081
2023-06-28,67953.86361694336,656880.9060058594,724834.7696228027,5,724834.7696228027,0.0,0.012109792665667918
2023-06-30,18724.295013427734,708368.29296875,727092.5879821777,5,727092.5879821777,0.0,0.0031149421275002975
2023-07-03,18724.295013427734,705734.4306640625,724458.7256774902,5,727092.5879821777,-0.00362245792107024,-0.003622457921070188
2023-07-04,18724.295013427734,702923.2944335938,721647.5894470215,5,727092.5879821777,-0.007488727880265114,-0.003880326277856394
2023-07-05,18724.295013427734,706392.4111328125,725116.7061462402,5,727092.5879821777,-0.0027175106287645615,0.004807217192919655
2023-07-06,18724.295013427734,711719.0283203125,730443.3233337402,5,730443.3233337402,0.0,0.007345875694699133
2023-07-07,18724.295013427734,707388.310546875,726112.6055603027,5,730443.3233337402,-0.005928889532006566,-0.005928889532006543
2023-07-10,18724.295013427734,703039.3076171875,721763.6026306152,5,730443.3233337402,-0.011882812020939272,-0.0059894331765960596
2023-07-11,30420.60482788086,705160.3820800781,735580.986907959,5,735580.986907959,0.0,0.019143919459201797
2023-07-12,30420.60482788086,708264.5673828125,738685.1722106934,5,738685.1722106934,0.0,0.004220045593868571
2023-07-13,30420.60482788086,705402.5480957031,735823.152923584,5,738685.1722106934,-0.0038744777813044394,-0.003874477781304453
2023-07-14,30420.60482788086,707066.2377929688,737486.8426208496,5,738685.1722106934,-0.0016222467093219971,0.002260991232275522
2023-07-17,118207.67123413086,623188.5739746094,741396.2452087402,4,741396.2452087402,0.0,0.005300979437134812
2023-07-18,301007.0132751465,450638.1999511719,751645.2132263184,3,751645.2132263184,0.0,0.013823873648958873
2023-07-19,301007.0132751465,459929.6223144531,760936.6355895996,3,760936.6355895996,0.0,0.012361446863207393
2023-07-20,598572.4122009277,158842.154296875,757414.5664978027,1,760936.6355895996,-0.0046285970829461455,-0.004628597082946162
